EVENT,BOUT,METHOD,ROUND,TIME,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result
ufc 179: aldo vs mendes 2,fabio maldonado  vs. hans stringer,ko/tko,2,246,fabio maldonado,hans stringer,3.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc 179: aldo vs mendes 2,darren elkins  vs. lucas martins,decision - split,3,300,darren elkins,lucas martins,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc 179: aldo vs mendes 2,diego ferreira  vs. beneil dariush,decision - unanimous,3,300,diego ferreira,beneil dariush,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc 179: aldo vs mendes 2,william macario  vs. neil magny,ko/tko,3,160,william macario,neil magny,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 179: aldo vs mendes 2,yan cabral  vs. naoyuki kotani,submission,2,186,yan cabral,naoyuki kotani,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 179: aldo vs mendes 2,scott jorgensen  vs. wilson reis,submission,1,208,scott jorgensen,wilson reis,3.0,5.0,0.0,0.0,0,0,flyweight,L,W
ufc 179: aldo vs mendes 2,felipe arantes  vs. andre fili,decision - unanimous,3,300,felipe arantes,andre fili,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc 179: aldo vs mendes 2,gilbert burns  vs. christos giagos,submission,1,297,gilbert burns,christos giagos,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 179: aldo vs mendes 2,fabricio camoes  vs. anthony rocco martin,submission,1,256,fabricio camoes,anthony rocco martin,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc fight night: macdonald vs saffiedine,rory macdonald  vs. tarec saffiedine,ko/tko,3,88,rory macdonald,tarec saffiedine,5.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: macdonald vs saffiedine,raphael assuncao  vs. bryan caraway,decision - unanimous,3,300,raphael assuncao,bryan caraway,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc fight night: macdonald vs saffiedine,chad laprise  vs. yosdenis cedeno,decision - unanimous,3,300,chad laprise,yosdenis cedeno,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: macdonald vs saffiedine,elias theodorou  vs. bruno santos,decision - unanimous,3,300,elias theodorou,bruno santos,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: macdonald vs saffiedine,nordine taleb  vs. li jingliang,decision - split,3,300,nordine taleb,li jingliang,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: macdonald vs saffiedine,mitch gagnon  vs. roman salazar,submission,1,126,mitch gagnon,roman salazar,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc fight night: macdonald vs saffiedine,daron cruickshank  vs. anthony njokuani,decision - unanimous,3,300,daron cruickshank,anthony njokuani,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: macdonald vs saffiedine,olivier aubin-mercier  vs. jake lindsey,submission,2,202,olivier aubin-mercier,jake lindsey,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: macdonald vs saffiedine,jason saggo  vs. paul felder,decision - split,3,300,jason saggo,paul felder,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc fight night: macdonald vs saffiedine,paddy holohan  vs. chris kelades,decision - unanimous,3,300,paddy holohan,chris kelades,3.0,5.0,0.0,0.0,0,0,flyweight,L,W
ufc fight night: macdonald vs saffiedine,albert tumenov  vs. matt dwyer,ko/tko,1,63,albert tumenov,matt dwyer,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: macdonald vs saffiedine,pedro munhoz  vs. jerrod sanders,overturned,1,39,pedro munhoz,jerrod sanders,3.0,5.0,0.0,0.0,0,0,bantamweight,NC,NC
ufc fight night: nelson vs story,gunnar nelson  vs. rick story,decision - split,5,300,gunnar nelson,rick story,5.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc fight night: nelson vs story,akira corassani  vs. max holloway,ko/tko,1,191,akira corassani,max holloway,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc fight night: nelson vs story,ilir latifi  vs. jan blachowicz,ko/tko,1,118,ilir latifi,jan blachowicz,3.0,5.0,0.0,0.0,0,0,light heavyweight,L,W
ufc fight night: nelson vs story,niklas backstrom  vs. mike wilkinson,ko/tko,1,79,niklas backstrom,mike wilkinson,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc fight night: nelson vs story,magnus cedenblad  vs. scott askham,decision - unanimous,3,300,magnus cedenblad,scott askham,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: nelson vs story,nicholas musoke  vs. alexander yakovlev,decision - unanimous,3,300,nicholas musoke,alexander yakovlev,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: nelson vs story,dennis siver  vs. charles rosa,decision - unanimous,3,300,dennis siver,charles rosa,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc fight night: nelson vs story,cathal pendred  vs. gasan umalatov,decision - split,3,300,cathal pendred,gasan umalatov,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: nelson vs story,tor troeng  vs. krzysztof jotko,decision - unanimous,3,300,tor troeng,krzysztof jotko,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc fight night: nelson vs story,mairbek taisumov  vs. marcin bandel,ko/tko,1,61,mairbek taisumov,marcin bandel,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: nelson vs story,zubaira tukhugov  vs. ernest chavez,ko/tko,1,261,zubaira tukhugov,ernest chavez,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc 178: johnson vs cariaso,demetrious johnson  vs. chris cariaso,submission,2,149,demetrious johnson,chris cariaso,5.0,5.0,0.0,0.0,0,1,flyweight,W,L
ufc 178: johnson vs cariaso,donald cerrone  vs. eddie alvarez,decision - unanimous,3,300,donald cerrone,eddie alvarez,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 178: johnson vs cariaso,dustin poirier  vs. conor mcgregor,ko/tko,1,106,dustin poirier,conor mcgregor,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc 178: johnson vs cariaso,tim kennedy  vs. yoel romero,ko/tko,3,58,tim kennedy,yoel romero,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc 178: johnson vs cariaso,cat zingano  vs. amanda nunes,ko/tko,3,81,cat zingano,amanda nunes,3.0,5.0,0.0,0.0,1,0,bantamweight,W,L
ufc 178: johnson vs cariaso,dominick cruz  vs. takeya mizugaki,ko/tko,1,61,dominick cruz,takeya mizugaki,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc 178: johnson vs cariaso,jorge masvidal  vs. james krause,decision - unanimous,3,300,jorge masvidal,james krause,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 178: johnson vs cariaso,patrick cote  vs. stephen thompson,decision - unanimous,3,300,patrick cote,stephen thompson,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 178: johnson vs cariaso,john howard  vs. brian ebersole,decision - split,3,300,john howard,brian ebersole,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc 178: johnson vs cariaso,jon tuck  vs. kevin lee,decision - unanimous,3,300,jon tuck,kevin lee,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc 178: johnson vs cariaso,manvel gamburyan  vs. cody gibson,submission,2,296,manvel gamburyan,cody gibson,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc fight night: hunt vs nelson,mark hunt  vs. roy nelson,ko/tko,2,180,mark hunt,roy nelson,5.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc fight night: hunt vs nelson,myles jury  vs. takanori gomi,ko/tko,1,92,myles jury,takanori gomi,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: hunt vs nelson,yoshihiro akiyama  vs. amir sadollah,decision - unanimous,3,300,yoshihiro akiyama,amir sadollah,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: hunt vs nelson,miesha tate  vs. rin nakai,decision - unanimous,3,300,miesha tate,rin nakai,3.0,5.0,0.0,0.0,1,0,bantamweight,W,L
ufc fight night: hunt vs nelson,kiichi kunimoto  vs. richard walsh,decision - split,3,300,kiichi kunimoto,richard walsh,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: hunt vs nelson,kyoji horiguchi  vs. jon delos reyes,ko/tko,1,228,kyoji horiguchi,jon delos reyes,3.0,5.0,0.0,0.0,0,0,flyweight,W,L
ufc fight night: hunt vs nelson,alex caceres  vs. masanori kanehara,decision - unanimous,3,300,alex caceres,masanori kanehara,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc fight night: hunt vs nelson,katsunori kikuno  vs. sam sicilia,submission,2,98,katsunori kikuno,sam sicilia,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc fight night: hunt vs nelson,hyun gyu lim  vs. takenori sato,ko/tko,1,78,hyun gyu lim,takenori sato,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: hunt vs nelson,michinori tanaka  vs. kyung ho kang,decision - split,3,300,michinori tanaka,kyung ho kang,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc fight night: hunt vs nelson,kazuki tokudome  vs. johnny case,submission,2,154,kazuki tokudome,johnny case,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc fight night: hunt vs nelson,maximo blanco  vs. dan hooker,decision - unanimous,3,300,maximo blanco,dan hooker,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc fight night: bigfoot vs arlovski,antonio silva  vs. andrei arlovski,ko/tko,1,179,antonio silva,andrei arlovski,5.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc fight night: bigfoot vs arlovski,gleison tibau  vs. piotr hallmann,decision - split,3,300,gleison tibau,piotr hallmann,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: bigfoot vs arlovski,leonardo santos  vs. efrain escudero,decision - unanimous,3,300,leonardo santos,efrain escudero,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: bigfoot vs arlovski,santiago ponzinibbio  vs. wendell oliveira marques,ko/tko,1,80,santiago ponzinibbio,wendell oliveira marques,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: bigfoot vs arlovski,iuri alcantara  vs. russell doane,decision - unanimous,3,300,iuri alcantara,russell doane,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc fight night: bigfoot vs arlovski,jessica andrade  vs. larissa pacheco,submission,1,273,jessica andrade,larissa pacheco,3.0,5.0,0.0,0.0,1,0,bantamweight,W,L
ufc fight night: bigfoot vs arlovski,godofredo pepey  vs. dashon johnson,submission,1,269,godofredo pepey,dashon johnson,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc fight night: bigfoot vs arlovski,igor araujo  vs. george sullivan,ko/tko,2,151,igor araujo,george sullivan,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc fight night: bigfoot vs arlovski,francisco trinaldo  vs. leandro silva,decision - unanimous,3,300,francisco trinaldo,leandro silva,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: bigfoot vs arlovski,paulo thiago  vs. sean spencer,decision - unanimous,3,300,paulo thiago,sean spencer,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc fight night: bigfoot vs arlovski,rani yahya  vs. johnny bedford,submission,2,124,rani yahya,johnny bedford,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc fight night: jacare vs mousasi,jacare souza  vs. gegard mousasi,submission,3,270,jacare souza,gegard mousasi,5.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: jacare vs mousasi,alistair overeem  vs. ben rothwell,ko/tko,1,139,alistair overeem,ben rothwell,3.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc fight night: jacare vs mousasi,matt mitrione  vs. derrick lewis,ko/tko,1,41,matt mitrione,derrick lewis,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc fight night: jacare vs mousasi,joe lauzon  vs. michael chiesa,tko - doctor's stoppage,2,134,joe lauzon,michael chiesa,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: jacare vs mousasi,john moraga  vs. justin scoggins,submission,2,47,john moraga,justin scoggins,3.0,5.0,0.0,0.0,0,0,flyweight,W,L
ufc fight night: jacare vs mousasi,al iaquinta  vs. rodrigo damm,ko/tko,3,146,al iaquinta,rodrigo damm,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: jacare vs mousasi,rafael natal  vs. chris camozzi,decision - split,3,300,rafael natal,chris camozzi,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: jacare vs mousasi,chris beal  vs. tateki matsuda,decision - unanimous,3,300,chris beal,tateki matsuda,3.0,5.0,0.0,0.0,0,0,bantamweight,W,L
ufc fight night: jacare vs mousasi,sean soriano  vs. chas skelly,decision - unanimous,3,300,sean soriano,chas skelly,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc 177: dillashaw vs soto,tj dillashaw  vs. joe soto,ko/tko,5,140,tj dillashaw,joe soto,5.0,5.0,0.0,0.0,0,1,bantamweight,W,L
ufc 177: dillashaw vs soto,tony ferguson  vs. danny castillo,decision - split,3,300,tony ferguson,danny castillo,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 177: dillashaw vs soto,bethe correia  vs. shayna baszler,ko/tko,2,116,bethe correia,shayna baszler,3.0,5.0,0.0,0.0,1,0,bantamweight,W,L
ufc 177: dillashaw vs soto,ramsey nijem  vs. diego ferreira,ko/tko,2,113,ramsey nijem,diego ferreira,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc 177: dillashaw vs soto,yancy medeiros  vs. damon jackson,submission,2,114,yancy medeiros,damon jackson,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc 177: dillashaw vs soto,lorenz larkin  vs. derek brunson,decision - unanimous,3,300,lorenz larkin,derek brunson,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc 177: dillashaw vs soto,ruan potts  vs. anthony hamilton,ko/tko,2,257,ruan potts,anthony hamilton,3.0,5.0,0.0,0.0,0,0,heavyweight,L,W
ufc 177: dillashaw vs soto,chris wade  vs. cain carrizosa,submission,1,72,chris wade,cain carrizosa,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: henderson vs dos anjos,benson henderson  vs. rafael dos anjos,ko/tko,1,151,benson henderson,rafael dos anjos,5.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc fight night: henderson vs dos anjos,mike pyle  vs. jordan mein,ko/tko,1,72,mike pyle,jordan mein,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc fight night: henderson vs dos anjos,francis carmont  vs. thales leites,ko/tko,2,20,francis carmont,thales leites,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc fight night: henderson vs dos anjos,max holloway  vs. clay collard,ko/tko,3,227,max holloway,clay collard,3.0,5.0,0.0,0.0,0,0,catch weight,W,L
ufc fight night: henderson vs dos anjos,james vick  vs. valmir lazaro,decision - unanimous,3,300,james vick,valmir lazaro,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: henderson vs dos anjos,chas skelly  vs. tom niinimaki,submission,1,155,chas skelly,tom niinimaki,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc fight night: henderson vs dos anjos,neil magny  vs. alex garcia,decision - unanimous,3,300,neil magny,alex garcia,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: henderson vs dos anjos,beneil dariush  vs. anthony rocco martin,submission,2,218,beneil dariush,anthony rocco martin,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: henderson vs dos anjos,aaron phillips  vs. matt hobar,decision - unanimous,3,300,aaron phillips,matt hobar,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc fight night: henderson vs dos anjos,ben saunders  vs. chris heatherly,submission,1,138,ben saunders,chris heatherly,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: henderson vs dos anjos,wilson reis  vs. joby sanchez,decision - unanimous,3,300,wilson reis,joby sanchez,3.0,5.0,0.0,0.0,0,0,flyweight,W,L
ufc fight night: bisping vs le,michael bisping  vs. cung le,ko/tko,4,57,michael bisping,cung le,5.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: bisping vs le,tyron woodley  vs. dong hyun kim,ko/tko,1,61,tyron woodley,dong hyun kim,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: bisping vs le,zhang lipeng  vs. brendan o'reilly,decision - unanimous,3,300,zhang lipeng,brendan o'reilly,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: bisping vs le,guangyou ning  vs. jianping yang,decision - unanimous,3,300,guangyou ning,jianping yang,3.0,5.0,,5.0,0,1,featherweight,W,L
ufc fight night: bisping vs le,sai wang  vs. danny mitchell,decision - unanimous,3,300,sai wang,danny mitchell,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: bisping vs le,alberto mina  vs. shinsho anzai,ko/tko,1,257,alberto mina,shinsho anzai,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: bisping vs le,roland delorme  vs. yuta sasaki,submission,1,66,roland delorme,yuta sasaki,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc fight night: bisping vs le,anying wang  vs. colby covington,ko/tko,1,290,anying wang,colby covington,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc fight night: bisping vs le,yao zhikui  vs. royston wee,decision - split,3,300,yao zhikui,royston wee,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc fight night: bisping vs le,elizabeth phillips  vs. milana dudieva,decision - split,3,300,elizabeth phillips,milana dudieva,3.0,5.0,0.0,0.0,1,0,bantamweight,L,W
ufc fight night: bader vs saint preux,ryan bader  vs. ovince saint preux,decision - unanimous,5,300,ryan bader,ovince saint preux,5.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc fight night: bader vs saint preux,gray maynard  vs. ross pearson,ko/tko,2,95,gray maynard,ross pearson,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc fight night: bader vs saint preux,tim boetsch  vs. brad tavares,ko/tko,2,198,tim boetsch,brad tavares,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: bader vs saint preux,seth baczynski  vs. alan jouban,ko/tko,1,263,seth baczynski,alan jouban,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc fight night: bader vs saint preux,shawn jordan  vs. jack may,ko/tko,3,123,shawn jordan,jack may,3.0,5.0,0.0,0.0,0,0,heavyweight,W,L
ufc fight night: bader vs saint preux,thiago tavares  vs. robert peralta,submission,1,267,thiago tavares,robert peralta,3.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc fight night: bader vs saint preux,jussier formiga  vs. zach makovsky,decision - unanimous,3,300,jussier formiga,zach makovsky,3.0,5.0,0.0,0.0,0,0,flyweight,W,L
ufc fight night: bader vs saint preux,sara mcmann  vs. lauren murphy,decision - split,3,300,sara mcmann,lauren murphy,3.0,5.0,0.0,0.0,1,0,bantamweight,W,L
ufc fight night: bader vs saint preux,tom watson  vs. sam alvey,decision - unanimous,3,300,tom watson,sam alvey,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: bader vs saint preux,nolan ticman  vs. frankie saenz,decision - unanimous,3,300,nolan ticman,frankie saenz,3.0,5.0,0.0,0.0,0,0,bantamweight,L,W
ufc on fox: lawler vs brown,robbie lawler  vs. matt brown,decision - unanimous,5,300,robbie lawler,matt brown,5.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc on fox: lawler vs brown,anthony johnson  vs. rogerio nogueira,ko/tko,1,44,anthony johnson,rogerio nogueira,3.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc on fox: lawler vs brown,clay guida  vs. dennis bermudez,submission,2,177,clay guida,dennis bermudez,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc on fox: lawler vs brown,josh thomson  vs. bobby green,decision - split,3,300,josh thomson,bobby green,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc on fox: lawler vs brown,daron cruickshank  vs. jorge masvidal,decision - unanimous,3,300,daron cruickshank,jorge masvidal,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc on fox: lawler vs brown,kyle kingsbury  vs. patrick cummins,decision - unanimous,3,300,kyle kingsbury,patrick cummins,3.0,5.0,0.0,0.0,0,0,light heavyweight,L,W
ufc on fox: lawler vs brown,hernani perpetuo  vs. tim means,decision - unanimous,3,300,hernani perpetuo,tim means,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fox: lawler vs brown,mike de la torre  vs. brian ortega,overturned,1,99,mike de la torre,brian ortega,3.0,5.0,0.0,0.0,0,0,featherweight,NC,NC
ufc on fox: lawler vs brown,akbarh arreola  vs. tiago dos santos e silva,decision - unanimous,3,300,akbarh arreola,tiago dos santos e silva,3.0,5.0,0.0,0.0,0,0,lightweight,L,W
ufc on fox: lawler vs brown,andreas stahl  vs. gilbert burns,decision - unanimous,3,300,andreas stahl,gilbert burns,3.0,5.0,0.0,0.0,0,0,welterweight,L,W
ufc on fox: lawler vs brown,juliana lima  vs. joanna jedrzejczyk,decision - unanimous,3,300,juliana lima,joanna jedrzejczyk,3.0,5.0,0.0,0.0,1,0,strawweight,L,W
ufc on fox: lawler vs brown,steven siler  vs. noad lahat,decision - unanimous,3,300,steven siler,noad lahat,3.0,5.0,0.0,0.0,0,0,featherweight,L,W
ufc fight night: mcgregor vs brandao,conor mcgregor  vs. diego brandao,ko/tko,1,245,conor mcgregor,diego brandao,5.0,5.0,0.0,0.0,0,0,featherweight,W,L
ufc fight night: mcgregor vs brandao,gunnar nelson  vs. zak cummings,submission,2,288,gunnar nelson,zak cummings,3.0,5.0,0.0,0.0,0,0,welterweight,W,L
ufc fight night: mcgregor vs brandao,brad pickett  vs. ian mccall,decision - unanimous,3,300,brad pickett,ian mccall,3.0,5.0,0.0,0.0,0,0,flyweight,L,W
ufc fight night: mcgregor vs brandao,norman parke  vs. naoyuki kotani,ko/tko,2,221,norman parke,naoyuki kotani,3.0,5.0,0.0,0.0,0,0,lightweight,W,L
ufc fight night: mcgregor vs brandao,ilir latifi  vs. chris dempsey,ko/tko,1,127,ilir latifi,chris dempsey,3.0,5.0,0.0,0.0,0,0,light heavyweight,W,L
ufc fight night: mcgregor vs brandao,neil seery  vs. phil harris,decision - unanimous,3,300,neil seery,phil harris,3.0,5.0,0.0,0.0,0,0,flyweight,W,L
ufc fight night: mcgregor vs brandao,cathal pendred  vs. mike king,submission,2,213,cathal pendred,mike king,3.0,5.0,0.0,0.0,0,0,middleweight,W,L
ufc fight night: mcgregor vs brandao,tor troeng  vs. trevor smith,decision - unanimous,3,300,tor troeng,trevor smith,3.0,5.0,0.0,0.0,0,0,middleweight,L,W
ufc fight night: mcgregor vs brandao,cody donovan  vs. nikita krylov,ko/tko,1,297,cody donovan,nikita krylov,3.0,5.0,0.0,0.0,0,0,light heavyweight,L,W
