EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land,weight_class,gender,is_title_bout,DATE,LOCATION
ufc fight night: covington vs. woodley,jessica-rose clark vs. sarah alpar,Round 2,jessica-rose clark,0.0,0.71,0.0,0.0,0.0,156.0,32.0,45.0,53.0,76.0,0.0,0.0,1.0,1.0,4.0,9.0,5.0,6.0,13.0,15.0,15.0,21.0,26.0,38.0,bantamweight,1.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,jessica-rose clark vs. sarah alpar,Round 3,jessica-rose clark,0.0,0.71,0.0,0.0,0.0,221.0,28.0,39.0,44.0,64.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,3.0,7.0,9.0,16.0,21.0,25.0,36.0,bantamweight,1.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,jessica-rose clark vs. sarah alpar,Round 1,sarah alpar,0.0,0.53,0.33,0.0,0.0,122.0,7.0,13.0,15.0,21.0,1.0,3.0,5.0,6.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,bantamweight,1.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,jessica-rose clark vs. sarah alpar,Round 2,sarah alpar,0.0,0.4,0.2,0.0,0.0,79.0,4.0,10.0,10.0,16.0,1.0,5.0,1.0,3.0,4.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,bantamweight,1.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,jessica-rose clark vs. sarah alpar,Round 3,sarah alpar,0.0,0.14,0.0,0.0,0.0,7.0,1.0,7.0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,bantamweight,1.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,darrick minner vs. tj laramie,Round 1,darrick minner,0.0,0.88,0.0,1.0,0.0,7.0,15.0,17.0,18.0,20.0,0.0,0.0,1.0,1.0,2.0,4.0,13.0,13.0,13.0,13.0,0.0,0.0,1.0,3.0,featherweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,darrick minner vs. tj laramie,Round 1,tj laramie,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,featherweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,journey newson vs. randy costa,Round 1,journey newson,0.0,0.2,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,journey newson vs. randy costa,Round 1,randy costa,1.0,0.66,0.0,0.0,0.0,2.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,6.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,andre ewell vs. irwin rivera,Round 1,andre ewell,0.0,0.45,0.0,0.0,0.0,48.0,33.0,73.0,34.0,75.0,0.0,0.0,1.0,1.0,31.0,71.0,13.0,22.0,2.0,2.0,0.0,0.0,19.0,50.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,andre ewell vs. irwin rivera,Round 2,andre ewell,0.0,0.36,0.0,0.0,0.0,0.0,35.0,97.0,35.0,97.0,0.0,0.0,2.0,2.0,35.0,95.0,9.0,19.0,0.0,2.0,0.0,0.0,24.0,76.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,andre ewell vs. irwin rivera,Round 3,andre ewell,0.0,0.42,0.0,0.0,0.0,0.0,55.0,129.0,55.0,129.0,0.0,0.0,6.0,6.0,53.0,127.0,14.0,23.0,2.0,2.0,0.0,0.0,35.0,100.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,andre ewell vs. irwin rivera,Round 1,irwin rivera,0.0,0.52,0.0,0.0,1.0,12.0,19.0,36.0,21.0,38.0,0.0,4.0,3.0,3.0,17.0,31.0,1.0,1.0,0.0,3.0,2.0,2.0,15.0,32.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,andre ewell vs. irwin rivera,Round 2,irwin rivera,0.0,0.34,0.0,0.0,0.0,0.0,21.0,61.0,21.0,61.0,0.0,3.0,9.0,9.0,21.0,61.0,3.0,10.0,0.0,0.0,0.0,0.0,9.0,42.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,andre ewell vs. irwin rivera,Round 3,irwin rivera,0.0,0.51,0.5,0.0,0.0,6.0,41.0,79.0,43.0,81.0,1.0,2.0,6.0,6.0,36.0,72.0,10.0,13.0,1.0,1.0,4.0,6.0,25.0,60.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,tyson nam vs. jerome rivera,Round 1,tyson nam,0.0,0.41,0.0,0.0,0.0,6.0,20.0,48.0,20.0,48.0,0.0,0.0,2.0,2.0,17.0,45.0,7.0,12.0,3.0,3.0,0.0,0.0,11.0,34.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,tyson nam vs. jerome rivera,Round 2,tyson nam,1.0,0.66,0.0,0.0,0.0,17.0,16.0,24.0,16.0,24.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15.0,22.0,16.0,24.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,tyson nam vs. jerome rivera,Round 1,jerome rivera,0.0,0.36,0.0,0.0,0.0,0.0,28.0,76.0,29.0,77.0,0.0,0.0,18.0,23.0,27.0,75.0,1.0,10.0,1.0,1.0,0.0,0.0,9.0,43.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: covington vs. woodley,tyson nam vs. jerome rivera,Round 2,jerome rivera,0.0,0.5,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,bantamweight,0.0,0.0,2020-09-19,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 1,michelle waterson,0.0,0.36,0.0,0.0,0.0,15.0,21.0,57.0,27.0,63.0,0.0,4.0,9.0,12.0,18.0,53.0,5.0,6.0,3.0,4.0,0.0,0.0,7.0,39.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 2,michelle waterson,0.0,0.39,0.0,0.0,0.0,3.0,31.0,78.0,33.0,80.0,0.0,5.0,6.0,6.0,25.0,72.0,9.0,16.0,6.0,6.0,0.0,0.0,16.0,56.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 3,michelle waterson,0.0,0.38,1.0,0.0,0.0,210.0,13.0,34.0,36.0,60.0,1.0,1.0,1.0,1.0,8.0,27.0,3.0,3.0,0.0,0.0,5.0,7.0,9.0,30.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 4,michelle waterson,0.0,0.44,0.0,0.0,0.0,15.0,26.0,58.0,29.0,61.0,0.0,5.0,3.0,6.0,24.0,54.0,9.0,12.0,2.0,4.0,0.0,0.0,14.0,40.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 5,michelle waterson,0.0,0.38,0.0,0.0,0.0,0.0,37.0,97.0,37.0,97.0,0.0,3.0,4.0,6.0,35.0,94.0,14.0,22.0,2.0,3.0,0.0,0.0,19.0,69.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 1,angela hill,0.0,0.46,0.0,0.0,0.0,50.0,26.0,56.0,30.0,60.0,0.0,0.0,1.0,1.0,20.0,49.0,11.0,11.0,6.0,7.0,0.0,0.0,14.0,44.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 2,angela hill,0.0,0.53,0.0,0.0,0.0,29.0,33.0,62.0,35.0,64.0,0.0,0.0,1.0,1.0,28.0,56.0,12.0,14.0,5.0,6.0,0.0,0.0,20.0,47.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 3,angela hill,0.0,0.5,0.0,0.0,0.0,0.0,11.0,22.0,18.0,29.0,0.0,0.0,0.0,0.0,10.0,21.0,2.0,3.0,0.0,0.0,1.0,1.0,9.0,19.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 4,angela hill,0.0,0.47,0.0,0.0,0.0,42.0,22.0,46.0,24.0,50.0,0.0,0.0,1.0,1.0,18.0,41.0,8.0,13.0,4.0,5.0,0.0,0.0,13.0,32.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,michelle waterson vs. angela hill,Round 5,angela hill,0.0,0.52,0.0,0.0,0.0,9.0,39.0,75.0,39.0,75.0,0.0,0.0,1.0,1.0,29.0,64.0,12.0,22.0,10.0,11.0,0.0,0.0,26.0,52.0,strawweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ottman azaitar vs. khama worthy,Round 1,ottman azaitar,0.0,0.72,0.0,0.0,0.0,6.0,16.0,22.0,16.0,22.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,6.0,10.0,7.0,7.0,12.0,18.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ottman azaitar vs. khama worthy,Round 1,khama worthy,0.0,0.11,0.0,0.0,0.0,0.0,1.0,9.0,1.0,9.0,0.0,0.0,0.0,2.0,1.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roxanne modafferi vs. andrea lee,Round 1,roxanne modafferi,0.0,0.44,0.5,0.0,0.0,132.0,12.0,27.0,54.0,80.0,1.0,2.0,0.0,0.0,9.0,24.0,1.0,1.0,0.0,0.0,3.0,3.0,11.0,26.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roxanne modafferi vs. andrea lee,Round 2,roxanne modafferi,0.0,0.34,0.33,0.0,0.0,28.0,29.0,83.0,30.0,90.0,1.0,3.0,1.0,1.0,29.0,82.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,81.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roxanne modafferi vs. andrea lee,Round 3,roxanne modafferi,0.0,0.32,1.0,0.0,0.0,129.0,19.0,59.0,45.0,97.0,2.0,2.0,1.0,1.0,19.0,59.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,55.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roxanne modafferi vs. andrea lee,Round 1,andrea lee,0.0,0.42,0.5,0.0,1.0,80.0,14.0,33.0,21.0,40.0,1.0,2.0,6.0,7.0,10.0,28.0,5.0,6.0,2.0,3.0,2.0,2.0,3.0,20.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roxanne modafferi vs. andrea lee,Round 2,andrea lee,0.0,0.58,1.0,0.0,0.0,13.0,55.0,94.0,62.0,101.0,2.0,2.0,8.0,8.0,52.0,89.0,12.0,15.0,2.0,4.0,1.0,1.0,35.0,71.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roxanne modafferi vs. andrea lee,Round 3,andrea lee,0.0,0.45,0.0,0.0,1.0,4.0,28.0,62.0,35.0,69.0,0.0,0.0,10.0,10.0,27.0,61.0,6.0,15.0,1.0,1.0,0.0,0.0,12.0,37.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ed herman vs. mike rodriguez,Round 1,ed herman,0.0,0.56,0.0,0.0,0.0,68.0,21.0,37.0,26.0,42.0,0.0,0.0,6.0,7.0,12.0,24.0,5.0,7.0,9.0,13.0,0.0,0.0,10.0,23.0,light heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ed herman vs. mike rodriguez,Round 2,ed herman,0.0,0.56,0.5,0.0,0.0,89.0,18.0,32.0,23.0,37.0,1.0,2.0,4.0,4.0,7.0,16.0,10.0,13.0,11.0,15.0,0.0,1.0,4.0,15.0,light heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ed herman vs. mike rodriguez,Round 3,ed herman,0.0,0.25,0.5,1.0,1.0,92.0,1.0,4.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,light heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ed herman vs. mike rodriguez,Round 1,mike rodriguez,0.0,0.63,0.0,0.0,0.0,41.0,31.0,49.0,38.0,56.0,0.0,0.0,13.0,16.0,20.0,36.0,9.0,15.0,11.0,13.0,0.0,0.0,9.0,18.0,light heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ed herman vs. mike rodriguez,Round 2,mike rodriguez,2.0,0.77,0.0,0.0,0.0,102.0,24.0,31.0,37.0,44.0,0.0,1.0,2.0,2.0,12.0,16.0,15.0,16.0,10.0,10.0,2.0,5.0,7.0,13.0,light heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,ed herman vs. mike rodriguez,Round 3,mike rodriguez,0.0,0.77,0.0,0.0,0.0,53.0,34.0,44.0,39.0,49.0,0.0,0.0,2.0,3.0,2.0,3.0,6.0,6.0,27.0,32.0,5.0,9.0,26.0,35.0,light heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bobby green vs. alan patrick,Round 1,bobby green,0.0,0.8,0.66,0.0,0.0,232.0,16.0,20.0,35.0,41.0,2.0,3.0,0.0,0.0,2.0,2.0,10.0,10.0,10.0,10.0,4.0,8.0,6.0,10.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bobby green vs. alan patrick,Round 2,bobby green,0.0,0.53,1.0,0.0,0.0,123.0,15.0,28.0,32.0,46.0,1.0,1.0,0.0,0.0,9.0,20.0,2.0,3.0,2.0,3.0,4.0,5.0,13.0,25.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bobby green vs. alan patrick,Round 3,bobby green,0.0,0.63,0.5,0.0,0.0,96.0,30.0,47.0,42.0,62.0,1.0,2.0,2.0,2.0,24.0,41.0,6.0,6.0,5.0,5.0,1.0,1.0,22.0,39.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bobby green vs. alan patrick,Round 1,alan patrick,0.0,0.5,0.0,0.0,0.0,50.0,2.0,4.0,8.0,10.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bobby green vs. alan patrick,Round 2,alan patrick,0.0,0.26,0.0,0.0,0.0,26.0,8.0,30.0,20.0,43.0,0.0,2.0,4.0,4.0,8.0,30.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,20.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bobby green vs. alan patrick,Round 3,alan patrick,0.0,0.25,1.0,0.0,0.0,27.0,9.0,35.0,10.0,36.0,1.0,1.0,0.0,0.0,9.0,35.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,27.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,billy quarantillo vs. kyle nelson,Round 1,billy quarantillo,0.0,0.55,1.0,0.0,0.0,44.0,33.0,60.0,58.0,87.0,1.0,1.0,8.0,8.0,31.0,58.0,7.0,9.0,2.0,2.0,0.0,0.0,18.0,43.0,featherweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,billy quarantillo vs. kyle nelson,Round 2,billy quarantillo,0.0,0.5,0.2,0.0,0.0,162.0,43.0,85.0,51.0,93.0,1.0,5.0,4.0,4.0,35.0,74.0,8.0,12.0,8.0,11.0,0.0,0.0,31.0,69.0,featherweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,billy quarantillo vs. kyle nelson,Round 3,billy quarantillo,1.0,0.6,0.0,0.0,0.0,2.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,featherweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,billy quarantillo vs. kyle nelson,Round 1,kyle nelson,0.0,0.42,0.0,0.0,0.0,82.0,25.0,59.0,28.0,62.0,0.0,2.0,1.0,1.0,22.0,52.0,8.0,11.0,3.0,7.0,0.0,0.0,16.0,47.0,featherweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,billy quarantillo vs. kyle nelson,Round 2,kyle nelson,0.0,0.54,0.0,0.0,0.0,5.0,29.0,53.0,32.0,56.0,0.0,2.0,1.0,1.0,19.0,41.0,5.0,9.0,7.0,9.0,3.0,3.0,23.0,43.0,featherweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,billy quarantillo vs. kyle nelson,Round 3,kyle nelson,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,featherweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,julia avila vs. sijara eubanks,Round 1,julia avila,0.0,0.44,1.0,0.0,0.0,114.0,13.0,29.0,19.0,37.0,1.0,1.0,2.0,2.0,11.0,26.0,1.0,3.0,1.0,2.0,1.0,1.0,10.0,24.0,bantamweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,julia avila vs. sijara eubanks,Round 2,julia avila,0.0,0.39,0.0,0.0,0.0,0.0,13.0,33.0,31.0,54.0,0.0,0.0,1.0,1.0,13.0,33.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,30.0,bantamweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,julia avila vs. sijara eubanks,Round 3,julia avila,0.0,0.32,0.0,0.0,0.0,0.0,8.0,25.0,16.0,37.0,0.0,0.0,1.0,1.0,8.0,24.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,22.0,bantamweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,julia avila vs. sijara eubanks,Round 1,sijara eubanks,0.0,0.38,0.5,0.0,1.0,120.0,13.0,34.0,15.0,36.0,1.0,2.0,0.0,0.0,7.0,23.0,2.0,4.0,0.0,0.0,6.0,11.0,11.0,30.0,bantamweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,julia avila vs. sijara eubanks,Round 2,sijara eubanks,0.0,0.5,1.0,3.0,0.0,242.0,17.0,34.0,44.0,67.0,1.0,1.0,0.0,0.0,9.0,20.0,2.0,2.0,0.0,0.0,8.0,14.0,15.0,32.0,bantamweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,julia avila vs. sijara eubanks,Round 3,sijara eubanks,0.0,0.58,0.25,0.0,0.0,250.0,23.0,39.0,48.0,68.0,1.0,4.0,0.0,0.0,9.0,22.0,3.0,3.0,0.0,1.0,14.0,16.0,20.0,36.0,bantamweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roosevelt roberts vs. kevin croom,Round 1,roosevelt roberts,0.0,0.4,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,roosevelt roberts vs. kevin croom,Round 1,kevin croom,1.0,0.83,0.0,1.0,0.0,15.0,5.0,6.0,5.0,6.0,0.0,0.0,2.0,2.0,4.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,lightweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,alexandr romanov vs. roque martinez,Round 1,alexandr romanov,0.0,0.37,1.0,1.0,0.0,266.0,33.0,87.0,37.0,99.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,30.0,84.0,30.0,84.0,heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,alexandr romanov vs. roque martinez,Round 2,alexandr romanov,0.0,0.36,1.0,1.0,0.0,229.0,22.0,60.0,23.0,61.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,20.0,57.0,17.0,55.0,heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,alexandr romanov vs. roque martinez,Round 1,roque martinez,0.0,0.57,0.0,0.0,0.0,0.0,4.0,7.0,17.0,21.0,0.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,alexandr romanov vs. roque martinez,Round 2,roque martinez,0.0,0.37,0.0,0.0,0.0,0.0,3.0,8.0,12.0,20.0,0.0,0.0,1.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,heavyweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,brok weaver vs. jalin turner,Round 1,brok weaver,0.0,0.74,0.25,0.0,1.0,28.0,29.0,39.0,31.0,42.0,1.0,4.0,18.0,19.0,26.0,35.0,5.0,9.0,1.0,2.0,2.0,2.0,6.0,11.0,catch weight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,brok weaver vs. jalin turner,Round 2,brok weaver,0.0,0.65,0.0,0.0,0.0,0.0,27.0,41.0,29.0,43.0,0.0,2.0,7.0,8.0,22.0,35.0,9.0,10.0,5.0,6.0,0.0,0.0,11.0,23.0,catch weight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,brok weaver vs. jalin turner,Round 1,jalin turner,1.0,0.46,0.0,0.0,0.0,40.0,35.0,75.0,36.0,76.0,0.0,0.0,6.0,6.0,26.0,63.0,8.0,11.0,2.0,3.0,7.0,9.0,21.0,58.0,catch weight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,brok weaver vs. jalin turner,Round 2,jalin turner,1.0,0.4,1.0,1.0,0.0,67.0,31.0,77.0,34.0,80.0,1.0,1.0,1.0,1.0,21.0,60.0,9.0,11.0,4.0,6.0,6.0,11.0,21.0,65.0,catch weight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bryan barberena vs. anthony ivy,Round 1,bryan barberena,0.0,0.55,0.0,0.0,0.0,12.0,16.0,29.0,82.0,100.0,0.0,0.0,1.0,2.0,9.0,21.0,4.0,5.0,6.0,7.0,1.0,1.0,11.0,22.0,welterweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bryan barberena vs. anthony ivy,Round 2,bryan barberena,0.0,0.48,0.0,0.0,0.0,38.0,30.0,62.0,48.0,83.0,0.0,1.0,3.0,3.0,19.0,39.0,4.0,4.0,9.0,19.0,2.0,4.0,23.0,55.0,welterweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bryan barberena vs. anthony ivy,Round 3,bryan barberena,0.0,0.48,0.0,2.0,0.0,67.0,17.0,35.0,45.0,67.0,0.0,0.0,0.0,0.0,12.0,29.0,2.0,2.0,3.0,4.0,2.0,2.0,15.0,33.0,welterweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bryan barberena vs. anthony ivy,Round 1,anthony ivy,0.0,0.41,0.28,0.0,0.0,161.0,7.0,17.0,13.0,26.0,2.0,7.0,0.0,0.0,2.0,10.0,3.0,3.0,4.0,6.0,1.0,1.0,4.0,14.0,welterweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bryan barberena vs. anthony ivy,Round 2,anthony ivy,0.0,0.47,0.0,0.0,0.0,68.0,17.0,36.0,20.0,39.0,0.0,6.0,0.0,0.0,12.0,28.0,3.0,4.0,5.0,8.0,0.0,0.0,14.0,32.0,welterweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,bryan barberena vs. anthony ivy,Round 3,anthony ivy,0.0,0.38,0.27,0.0,0.0,121.0,12.0,31.0,21.0,40.0,3.0,11.0,0.0,0.0,5.0,15.0,4.0,5.0,2.0,7.0,5.0,9.0,8.0,26.0,welterweight,0.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,sabina mazo vs. justine kish,Round 1,sabina mazo,0.0,0.43,0.0,0.0,0.0,0.0,37.0,85.0,37.0,85.0,0.0,0.0,17.0,23.0,37.0,85.0,12.0,16.0,0.0,0.0,0.0,0.0,8.0,46.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
ufc fight night: waterson vs. hill,sabina mazo vs. justine kish,Round 2,sabina mazo,0.0,0.47,0.0,0.0,0.0,0.0,42.0,88.0,42.0,88.0,0.0,0.0,20.0,27.0,38.0,84.0,9.0,13.0,4.0,4.0,0.0,0.0,13.0,48.0,flyweight,1.0,0.0,2020-09-12,"las vegas, nevada, usa"
