EVENT,BOUT,ROUND,TIME,FIGHTER_1,FIGHTER_2,Total_Rounds_Format,Main_round_time_Format,Num_overtime_rounds_Format,Overtime_round_time_Format,gender,is_title_bout,weight_class,fighter_1_result,fighter_2_result,method_label,weightclass_numeric,DATE,LOCATION,total_time_seconds
ufc 146: dos santos vs mir,jacob volkmann vs. paul sass,1,114,jacob volkmann,paul sass,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2012-05-26,"las vegas, nevada, usa",114.0
ufc 146: dos santos vs mir,kyle kingsbury vs. glover teixeira,1,113,kyle kingsbury,glover teixeira,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,1,7,2012-05-26,"las vegas, nevada, usa",113.0
ufc 146: dos santos vs mir,mike brown vs. daniel pineda,3,300,mike brown,daniel pineda,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-05-26,"las vegas, nevada, usa",900.0
ufc on fuel tv: korean zombie vs poirier,chan sung jung vs. dustin poirier,4,67,chan sung jung,dustin poirier,5.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2012-05-15,"fairfax, virginia, usa",967.0
ufc on fuel tv: korean zombie vs poirier,amir sadollah vs. jorge lopez,3,300,amir sadollah,jorge lopez,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fuel tv: korean zombie vs poirier,donald cerrone vs. jeremy stephens,3,300,donald cerrone,jeremy stephens,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fuel tv: korean zombie vs poirier,yves jabouin vs. jeff hougland,3,300,yves jabouin,jeff hougland,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fuel tv: korean zombie vs poirier,igor pokrajac vs. fabio maldonado,3,300,igor pokrajac,fabio maldonado,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fuel tv: korean zombie vs poirier,jason macdonald vs. tom lawlor,1,50,jason macdonald,tom lawlor,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2012-05-15,"fairfax, virginia, usa",50.0
ufc on fuel tv: korean zombie vs poirier,brad tavares vs. dongi yang,3,300,brad tavares,dongi yang,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fuel tv: korean zombie vs poirier,cody mckenzie vs. marcus levesseur,1,185,cody mckenzie,marcus levesseur,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2012-05-15,"fairfax, virginia, usa",185.0
ufc on fuel tv: korean zombie vs poirier,tj grant vs. carlo prater,3,300,tj grant,carlo prater,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fuel tv: korean zombie vs poirier,rafael dos anjos vs. kamal shalorus,1,100,rafael dos anjos,kamal shalorus,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2012-05-15,"fairfax, virginia, usa",100.0
ufc on fuel tv: korean zombie vs poirier,jeff curran vs. johnny eduardo,3,300,jeff curran,johnny eduardo,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fuel tv: korean zombie vs poirier,alex soto vs. francisco rivera,3,300,alex soto,francisco rivera,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2012-05-15,"fairfax, virginia, usa",900.0
ufc on fox: diaz vs miller,nate diaz vs. jim miller,2,249,nate diaz,jim miller,5.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2012-05-05,"east rutherford, new jersey, usa",549.0
ufc on fox: diaz vs miller,josh koscheck vs. johny hendricks,3,300,josh koscheck,johny hendricks,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2012-05-05,"east rutherford, new jersey, usa",900.0
ufc on fox: diaz vs miller,rousimar palhares vs. alan belcher,1,258,rousimar palhares,alan belcher,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2012-05-05,"east rutherford, new jersey, usa",258.0
ufc on fox: diaz vs miller,pat barry vs. lavar johnson,1,278,pat barry,lavar johnson,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2012-05-05,"east rutherford, new jersey, usa",278.0
ufc on fox: diaz vs miller,tony ferguson vs. michael johnson,3,300,tony ferguson,michael johnson,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2012-05-05,"east rutherford, new jersey, usa",900.0
ufc on fox: diaz vs miller,john dodson vs. tim elliott,3,300,john dodson,tim elliott,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,2,1,2012-05-05,"east rutherford, new jersey, usa",900.0
ufc on fox: diaz vs miller,john hathaway vs. pascal krauss,3,300,john hathaway,pascal krauss,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2012-05-05,"east rutherford, new jersey, usa",900.0
ufc on fox: diaz vs miller,louis gaudinot vs. john lineker,2,294,louis gaudinot,john lineker,3.0,5.0,0.0,0.0,0,0,flyweight,1,0,1,1,2012-05-05,"east rutherford, new jersey, usa",594.0
ufc on fox: diaz vs miller,danny castillo vs. john cholish,3,300,danny castillo,john cholish,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-05-05,"east rutherford, new jersey, usa",900.0
ufc on fox: diaz vs miller,dennis bermudez vs. pablo garza,3,300,dennis bermudez,pablo garza,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-05-05,"east rutherford, new jersey, usa",900.0
ufc on fox: diaz vs miller,roland delorme vs. nick denis,1,299,roland delorme,nick denis,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2012-05-05,"east rutherford, new jersey, usa",299.0
ufc on fox: diaz vs miller,mike massenzio vs. karlos vemola,2,67,mike massenzio,karlos vemola,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,1,6,2012-05-05,"east rutherford, new jersey, usa",367.0
ufc 145: jones vs evans,jon jones vs. rashad evans,5,300,jon jones,rashad evans,5.0,5.0,0.0,0.0,0,1,light heavyweight,1,0,2,7,2012-04-21,"atlanta, georgia, usa",1500.0
ufc 145: jones vs evans,rory macdonald vs. che mills,2,140,rory macdonald,che mills,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2012-04-21,"atlanta, georgia, usa",440.0
ufc 145: jones vs evans,brendan schaub vs. ben rothwell,1,70,brendan schaub,ben rothwell,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2012-04-21,"atlanta, georgia, usa",70.0
ufc 145: jones vs evans,miguel torres vs. michael mcdonald,1,198,miguel torres,michael mcdonald,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,0,2,2012-04-21,"atlanta, georgia, usa",198.0
ufc 145: jones vs evans,mark hominick vs. eddie yagin,3,300,mark hominick,eddie yagin,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2012-04-21,"atlanta, georgia, usa",900.0
ufc 145: jones vs evans,mark bocek vs. john alessio,3,300,mark bocek,john alessio,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-04-21,"atlanta, georgia, usa",900.0
ufc 145: jones vs evans,travis browne vs. chad griggs,1,149,travis browne,chad griggs,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,1,8,2012-04-21,"atlanta, georgia, usa",149.0
ufc 145: jones vs evans,matt brown vs. stephen thompson,3,300,matt brown,stephen thompson,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2012-04-21,"atlanta, georgia, usa",900.0
ufc 145: jones vs evans,john makdessi vs. anthony njokuani,3,300,john makdessi,anthony njokuani,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2012-04-21,"atlanta, georgia, usa",900.0
ufc 145: jones vs evans,mac danzig vs. efrain escudero,3,300,mac danzig,efrain escudero,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-04-21,"atlanta, georgia, usa",900.0
ufc 145: jones vs evans,keith wisniewski vs. chris clements,3,300,keith wisniewski,chris clements,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2012-04-21,"atlanta, georgia, usa",900.0
ufc 145: jones vs evans,marcus brimage vs. maximo blanco,3,300,marcus brimage,maximo blanco,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-04-21,"atlanta, georgia, usa",900.0
ufc on fuel tv: gustafsson vs silva,alexander gustafsson vs. thiago silva,3,300,alexander gustafsson,thiago silva,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2012-04-14,"stockholm, sweden",900.0
ufc on fuel tv: gustafsson vs silva,brian stann vs. alessio sakara,1,146,brian stann,alessio sakara,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2012-04-14,"stockholm, sweden",146.0
ufc on fuel tv: gustafsson vs silva,paulo thiago vs. siyar bahadurzada,1,42,paulo thiago,siyar bahadurzada,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2012-04-14,"stockholm, sweden",42.0
ufc on fuel tv: gustafsson vs silva,dennis siver vs. diego nunes,3,300,dennis siver,diego nunes,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-04-14,"stockholm, sweden",900.0
ufc on fuel tv: gustafsson vs silva,damarques johnson vs. john maguire,2,280,damarques johnson,john maguire,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2012-04-14,"stockholm, sweden",580.0
ufc on fuel tv: gustafsson vs silva,brad pickett vs. damacio page,2,245,brad pickett,damacio page,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2012-04-14,"stockholm, sweden",545.0
ufc on fuel tv: gustafsson vs silva,papy abedi vs. james head,1,273,papy abedi,james head,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2012-04-14,"stockholm, sweden",273.0
ufc on fuel tv: gustafsson vs silva,cyrille diabate vs. tom deblass,3,300,cyrille diabate,tom deblass,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2012-04-14,"stockholm, sweden",900.0
ufc on fuel tv: gustafsson vs silva,francis carmont vs. magnus cedenblad,2,102,francis carmont,magnus cedenblad,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2012-04-14,"stockholm, sweden",402.0
ufc on fuel tv: gustafsson vs silva,reza madadi vs. yoislandy izquierdo,2,88,reza madadi,yoislandy izquierdo,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2012-04-14,"stockholm, sweden",388.0
ufc on fuel tv: gustafsson vs silva,simeon thoresen vs. besam yousef,2,156,simeon thoresen,besam yousef,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2012-04-14,"stockholm, sweden",456.0
ufc on fuel tv: gustafsson vs silva,jason young vs. eric wisely,3,300,jason young,eric wisely,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-04-14,"stockholm, sweden",900.0
ufc on fx: alves vs kampmann,thiago alves vs. martin kampmann,3,252,thiago alves,martin kampmann,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2012-03-02,"sydney, new south wales, australia",852.0
ufc on fx: alves vs kampmann,joseph benavidez vs. yasuhiro urushitani,2,11,joseph benavidez,yasuhiro urushitani,3.0,5.0,,5.0,0,0,flyweight,1,0,0,1,2012-03-02,"sydney, new south wales, australia",311.0
ufc on fx: alves vs kampmann,demetrious johnson vs. ian mccall,3,300,demetrious johnson,ian mccall,3.0,5.0,,5.0,0,0,flyweight,4,4,2,1,2012-03-02,"sydney, new south wales, australia",900.0
ufc on fx: alves vs kampmann,court mcgee vs. constantinos philippou,3,300,court mcgee,constantinos philippou,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2012-03-02,"sydney, new south wales, australia",900.0
ufc on fx: alves vs kampmann,james te huna vs. aaron rosa,1,128,james te huna,aaron rosa,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2012-03-02,"sydney, new south wales, australia",128.0
ufc on fx: alves vs kampmann,anthony perosh vs. nick penner,1,299,anthony perosh,nick penner,3.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,0,7,2012-03-02,"sydney, new south wales, australia",299.0
ufc on fx: alves vs kampmann,cole miller vs. steven siler,3,300,cole miller,steven siler,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2012-03-02,"sydney, new south wales, australia",900.0
ufc on fx: alves vs kampmann,kyle noke vs. andrew craig,3,300,kyle noke,andrew craig,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2012-03-02,"sydney, new south wales, australia",900.0
ufc on fx: alves vs kampmann,tj waldburger vs. jake hecht,1,55,tj waldburger,jake hecht,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,1,5,2012-03-02,"sydney, new south wales, australia",55.0
ufc on fx: alves vs kampmann,mackens semerzier vs. daniel pineda,1,125,mackens semerzier,daniel pineda,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,1,3,2012-03-02,"sydney, new south wales, australia",125.0
ufc on fx: alves vs kampmann,oli thompson vs. shawn jordan,2,233,oli thompson,shawn jordan,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2012-03-02,"sydney, new south wales, australia",533.0
ufc 144: edgar vs henderson,frankie edgar vs. benson henderson,5,300,frankie edgar,benson henderson,5.0,5.0,0.0,0.0,0,1,lightweight,0,1,2,4,2012-02-25,"saitama, japan",1500.0
ufc 144: edgar vs henderson,quinton jackson vs. ryan bader,3,300,quinton jackson,ryan bader,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,2,7,2012-02-25,"saitama, japan",900.0
ufc 144: edgar vs henderson,mark hunt vs. cheick kongo,1,131,mark hunt,cheick kongo,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2012-02-25,"saitama, japan",131.0
ufc 144: edgar vs henderson,yoshihiro akiyama vs. jake shields,3,300,yoshihiro akiyama,jake shields,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2012-02-25,"saitama, japan",900.0
ufc 144: edgar vs henderson,yushin okami vs. tim boetsch,3,54,yushin okami,tim boetsch,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,0,6,2012-02-25,"saitama, japan",654.0
ufc 144: edgar vs henderson,hatsu hioki vs. bart palaszewski,3,300,hatsu hioki,bart palaszewski,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-02-25,"saitama, japan",900.0
ufc 144: edgar vs henderson,anthony pettis vs. joe lauzon,1,81,anthony pettis,joe lauzon,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2012-02-25,"saitama, japan",81.0
ufc 144: edgar vs henderson,takanori gomi vs. eiji mitsuoka,2,141,takanori gomi,eiji mitsuoka,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2012-02-25,"saitama, japan",441.0
ufc 144: edgar vs henderson,norifumi yamamoto vs. vaughan lee,1,269,norifumi yamamoto,vaughan lee,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,1,2,2012-02-25,"saitama, japan",269.0
ufc 144: edgar vs henderson,riki fukuda vs. steve cantwell,3,300,riki fukuda,steve cantwell,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2012-02-25,"saitama, japan",900.0
ufc 144: edgar vs henderson,takeya mizugaki vs. chris cariaso,3,300,takeya mizugaki,chris cariaso,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2012-02-25,"saitama, japan",900.0
ufc 144: edgar vs henderson,zhang tiequan vs. issei tamura,2,32,zhang tiequan,issei tamura,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,0,3,2012-02-25,"saitama, japan",332.0
ufc on fuel tv: sanchez vs ellenberger,diego sanchez vs. jake ellenberger,3,300,diego sanchez,jake ellenberger,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,2,5,2012-02-15,"omaha, nebraska, usa",900.0
ufc on fuel tv: sanchez vs ellenberger,stefan struve vs. dave herman,2,232,stefan struve,dave herman,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2012-02-15,"omaha, nebraska, usa",532.0
ufc on fuel tv: sanchez vs ellenberger,aaron simpson vs. ronny markes,3,300,aaron simpson,ronny markes,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2012-02-15,"omaha, nebraska, usa",900.0
ufc on fuel tv: sanchez vs ellenberger,stipe miocic vs. philip de fries,1,43,stipe miocic,philip de fries,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2012-02-15,"omaha, nebraska, usa",43.0
ufc on fuel tv: sanchez vs ellenberger,tj dillashaw vs. walel watson,3,300,tj dillashaw,walel watson,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2012-02-15,"omaha, nebraska, usa",900.0
ufc on fuel tv: sanchez vs ellenberger,ivan menjivar vs. john albert,1,225,ivan menjivar,john albert,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,1,2,2012-02-15,"omaha, nebraska, usa",225.0
ufc on fuel tv: sanchez vs ellenberger,jonathan brookins vs. vagner rocha,1,92,jonathan brookins,vagner rocha,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2012-02-15,"omaha, nebraska, usa",92.0
ufc on fuel tv: sanchez vs ellenberger,anton kuivanen vs. justin salas,3,300,anton kuivanen,justin salas,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2012-02-15,"omaha, nebraska, usa",900.0
ufc on fuel tv: sanchez vs ellenberger,tim means vs. bernardo magalhaes,3,300,tim means,bernardo magalhaes,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-02-15,"omaha, nebraska, usa",900.0
ufc 143: diaz vs condit,nick diaz vs. carlos condit,5,300,nick diaz,carlos condit,5.0,5.0,0.0,0.0,0,1,welterweight,0,1,2,5,2012-02-04,"las vegas, nevada, usa",1500.0
ufc 143: diaz vs condit,roy nelson vs. fabricio werdum,3,300,roy nelson,fabricio werdum,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,2,8,2012-02-04,"las vegas, nevada, usa",900.0
ufc 143: diaz vs condit,josh koscheck vs. mike pierce,3,300,josh koscheck,mike pierce,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2012-02-04,"las vegas, nevada, usa",900.0
ufc 143: diaz vs condit,renan barao vs. scott jorgensen,3,300,renan barao,scott jorgensen,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2012-02-04,"las vegas, nevada, usa",900.0
ufc 143: diaz vs condit,ed herman vs. clifford starks,2,103,ed herman,clifford starks,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2012-02-04,"las vegas, nevada, usa",403.0
ufc 143: diaz vs condit,dustin poirier vs. max holloway,1,203,dustin poirier,max holloway,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2012-02-04,"las vegas, nevada, usa",203.0
ufc 143: diaz vs condit,alex caceres vs. edwin figueroa,3,300,alex caceres,edwin figueroa,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,2,2,2012-02-04,"las vegas, nevada, usa",900.0
ufc 143: diaz vs condit,matt brown vs. chris cope,2,79,matt brown,chris cope,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,0,5,2012-02-04,"las vegas, nevada, usa",379.0
ufc 143: diaz vs condit,matthew riddle vs. henry martinez,3,300,matthew riddle,henry martinez,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2012-02-04,"las vegas, nevada, usa",900.0
ufc 143: diaz vs condit,rafael natal vs. michael kuiper,3,300,rafael natal,michael kuiper,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2012-02-04,"las vegas, nevada, usa",900.0
ufc 143: diaz vs condit,dan stittgen vs. stephen thompson,1,253,dan stittgen,stephen thompson,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2012-02-04,"las vegas, nevada, usa",253.0
ufc on fox: evans vs davis,rashad evans vs. phil davis,5,300,rashad evans,phil davis,5.0,5.0,0.0,0.0,0,0,light heavyweight,1,0,2,7,2012-01-28,"chicago, illinois, usa",1500.0
ufc on fox: evans vs davis,chael sonnen vs. michael bisping,3,300,chael sonnen,michael bisping,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,2,6,2012-01-28,"chicago, illinois, usa",900.0
ufc on fox: evans vs davis,demian maia vs. chris weidman,3,300,demian maia,chris weidman,3.0,5.0,0.0,0.0,0,0,middleweight,0,1,2,6,2012-01-28,"chicago, illinois, usa",900.0
ufc on fox: evans vs davis,evan dunham vs. nik lentz,2,300,evan dunham,nik lentz,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2012-01-28,"chicago, illinois, usa",600.0
ufc on fox: evans vs davis,mike russow vs. jon olav einemo,3,300,mike russow,jon olav einemo,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,2,8,2012-01-28,"chicago, illinois, usa",900.0
ufc on fox: evans vs davis,cub swanson vs. george roop,2,142,cub swanson,george roop,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,0,3,2012-01-28,"chicago, illinois, usa",442.0
ufc on fox: evans vs davis,charles oliveira vs. eric wisely,1,103,charles oliveira,eric wisely,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2012-01-28,"chicago, illinois, usa",103.0
ufc on fox: evans vs davis,michael johnson vs. shane roller,3,300,michael johnson,shane roller,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-01-28,"chicago, illinois, usa",900.0
ufc on fox: evans vs davis,joey beltran vs. lavar johnson,1,264,joey beltran,lavar johnson,3.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2012-01-28,"chicago, illinois, usa",264.0
ufc on fox: evans vs davis,chris camozzi vs. dustin jacoby,3,68,chris camozzi,dustin jacoby,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2012-01-28,"chicago, illinois, usa",668.0
ufc on fx: guillard vs miller,melvin guillard vs. jim miller,1,184,melvin guillard,jim miller,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2012-01-20,"nashville, tennessee, usa",184.0
ufc on fx: guillard vs miller,duane ludwig vs. josh neer,1,184,duane ludwig,josh neer,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,1,5,2012-01-20,"nashville, tennessee, usa",184.0
ufc on fx: guillard vs miller,mike easton vs. jared papazian,3,300,mike easton,jared papazian,3.0,5.0,0.0,0.0,0,0,bantamweight,1,0,2,2,2012-01-20,"nashville, tennessee, usa",900.0
ufc on fx: guillard vs miller,pat barry vs. christian morecraft,1,218,pat barry,christian morecraft,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,0,8,2012-01-20,"nashville, tennessee, usa",218.0
ufc on fx: guillard vs miller,jorge rivera vs. eric schafer,2,91,jorge rivera,eric schafer,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,0,6,2012-01-20,"nashville, tennessee, usa",391.0
ufc on fx: guillard vs miller,kamal shalorus vs. khabib nurmagomedov,3,128,kamal shalorus,khabib nurmagomedov,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,1,4,2012-01-20,"nashville, tennessee, usa",728.0
ufc on fx: guillard vs miller,charlie brenneman vs. daniel roberts,3,300,charlie brenneman,daniel roberts,3.0,5.0,0.0,0.0,0,0,welterweight,1,0,2,5,2012-01-20,"nashville, tennessee, usa",900.0
ufc on fx: guillard vs miller,fabricio camoes vs. tommy hayden,1,243,fabricio camoes,tommy hayden,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,1,4,2012-01-20,"nashville, tennessee, usa",243.0
ufc on fx: guillard vs miller,daniel pineda vs. pat schilling,1,97,daniel pineda,pat schilling,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,1,3,2012-01-20,"nashville, tennessee, usa",97.0
ufc on fx: guillard vs miller,joseph sandoval vs. nick denis,1,22,joseph sandoval,nick denis,3.0,5.0,0.0,0.0,0,0,bantamweight,0,1,0,2,2012-01-20,"nashville, tennessee, usa",22.0
ufc 142: aldo vs mendes,jose aldo vs. chad mendes,1,299,jose aldo,chad mendes,5.0,5.0,0.0,0.0,0,1,featherweight,1,0,0,3,2012-01-14,"rio de janeiro, brazil",299.0
ufc 142: aldo vs mendes,vitor belfort vs. anthony johnson,1,289,vitor belfort,anthony johnson,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2012-01-14,"rio de janeiro, brazil",289.0
ufc 142: aldo vs mendes,rousimar palhares vs. mike massenzio,1,63,rousimar palhares,mike massenzio,3.0,5.0,0.0,0.0,0,0,middleweight,1,0,1,6,2012-01-14,"rio de janeiro, brazil",63.0
ufc 142: aldo vs mendes,erick silva vs. carlo prater,1,29,erick silva,carlo prater,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,3,5,2012-01-14,"rio de janeiro, brazil",29.0
ufc 142: aldo vs mendes,edson barboza vs. terry etim,3,122,edson barboza,terry etim,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,0,4,2012-01-14,"rio de janeiro, brazil",722.0
ufc 142: aldo vs mendes,thiago tavares vs. sam stout,3,300,thiago tavares,sam stout,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2012-01-14,"rio de janeiro, brazil",900.0
ufc 142: aldo vs mendes,gabriel gonzaga vs. ednaldo oliveira,1,202,gabriel gonzaga,ednaldo oliveira,3.0,5.0,0.0,0.0,0,0,heavyweight,1,0,1,8,2012-01-14,"rio de janeiro, brazil",202.0
ufc 142: aldo vs mendes,iuri alcantara vs. michihiro omigawa,3,300,iuri alcantara,michihiro omigawa,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-01-14,"rio de janeiro, brazil",900.0
ufc 142: aldo vs mendes,ricardo funch vs. mike pyle,1,82,ricardo funch,mike pyle,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2012-01-14,"rio de janeiro, brazil",82.0
ufc 142: aldo vs mendes,felipe arantes vs. antonio carvalho,3,300,felipe arantes,antonio carvalho,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2012-01-14,"rio de janeiro, brazil",900.0
ufc 141: lesnar vs overeem,brock lesnar vs. alistair overeem,1,146,brock lesnar,alistair overeem,5.0,5.0,0.0,0.0,0,0,heavyweight,0,1,0,8,2011-12-30,"las vegas, nevada, usa",146.0
ufc 141: lesnar vs overeem,nate diaz vs. donald cerrone,3,300,nate diaz,donald cerrone,3.0,5.0,0.0,0.0,0,0,lightweight,1,0,2,4,2011-12-30,"las vegas, nevada, usa",900.0
ufc 141: lesnar vs overeem,jon fitch vs. johny hendricks,1,12,jon fitch,johny hendricks,3.0,5.0,0.0,0.0,0,0,welterweight,0,1,0,5,2011-12-30,"las vegas, nevada, usa",12.0
ufc 141: lesnar vs overeem,vladimir matyushenko vs. alexander gustafsson,1,133,vladimir matyushenko,alexander gustafsson,3.0,5.0,0.0,0.0,0,0,light heavyweight,0,1,0,7,2011-12-30,"las vegas, nevada, usa",133.0
ufc 141: lesnar vs overeem,nam phan vs. jimy hettes,3,300,nam phan,jimy hettes,3.0,5.0,0.0,0.0,0,0,featherweight,0,1,2,3,2011-12-30,"las vegas, nevada, usa",900.0
ufc 141: lesnar vs overeem,ross pearson vs. junior assuncao,3,300,ross pearson,junior assuncao,3.0,5.0,0.0,0.0,0,0,featherweight,1,0,2,3,2011-12-30,"las vegas, nevada, usa",900.0
ufc 141: lesnar vs overeem,anthony njokuani vs. danny castillo,3,300,anthony njokuani,danny castillo,3.0,5.0,0.0,0.0,0,0,lightweight,0,1,2,4,2011-12-30,"las vegas, nevada, usa",900.0
